id,rpm,motor_power,torque,outlet_pressure_bar,air_flow,noise_db,outlet_temp,wpump_outlet_press,water_inlet_temp,water_outlet_temp,wpump_power,water_flow,oilpump_power,oil_tank_temp,gaccx,gaccy,gaccz,haccx,haccy,haccz,bearings,wpump,radiator,exvalve,acmotor
254,1003,4504.482928,46.31691399,3.587,1207.3956178,51.24296082,99.74469362,2.931020936,68.26916351,77.7035508,219.7332103,58.79060457,300.743384,46.07195444,0.618871491,0.354125358,3.271576815,1.11024822,1.323524293,3.1592759,1,0,0,0,0
255,985,4488.86616,47.32196034,3.643,1209.2525966,51.39287961,102.6126296,2.792437463,62.02427076,74.75711466,219.6371062,58.75297731,300.8978626,46.03055512,0.603044974,0.341978812,3.307336589,1.109385496,1.374244878,3.209988956,1,0,0,0,0
256,984,4787.841072,47.23591947,3.95,1214.489117,52.96530759,100.5465834,2.323495877,64.81937629,73.79440558,220.3176549,58.75503365,299.8091347,46.12399993,0.619353601,0.352987589,3.554260759,1.104283484,1.394448463,3.334224064,1,0,0,0,0
257,996,4929.963971,52.13055794,4.046,1208.8762026,53.11788251,103.0138717,2.149676373,70.88447945,78.95886088,221.3814264,58.76971329,299.5564543,46.09403947,0.614456687,0.360299875,3.626452452,1.109529113,1.33727185,3.343138371,1,0,0,0,0
258,986,4917.190323,49.44986405,4.068,1203.6402566,51.33523135,104.3351316,2.611701624,67.57227959,82.87081672,220.0092676,58.71912038,300.4642651,46.08117309,0.619705438,0.378178445,3.661021258,1.105429749,1.308729523,3.338829233,1,0,0,0,0
259,997,5139.804426,52.29800707,4.252,1210.0078066,51.0262619,102.1968779,2.833858901,64.57947582,83.64008561,217.7298975,58.63348532,300.6105085,46.09145536,0.613335054,0.40522703,3.818343115,1.101604542,1.386510447,3.448738983,1,0,0,0,0
260,1011,5247.940288,51.22979116,4.3,1207.809757,51.35301603,105.1116298,2.458757833,71.023478,80.30391052,218.4086383,58.71879321,300.1889621,46.11040023,0.609054144,0.400907129,3.848459876,1.11029755,1.317010645,3.434849701,1,0,0,0,0
261,1015,5481.657861,55.28326914,4.512,1210.3023998,54.90779858,104.3479744,2.355914742,70.39260278,82.45470251,218.2375911,58.57074016,300.4637935,46.12975896,0.59884217,0.390746613,4.023091265,1.113870274,1.338952796,3.539821056,1,0,0,0,0
262,993,5421.783518,53.62310144,4.552,1199.1365698,50.99890591,105.8437726,2.301356917,63.8774868,82.25019399,216.9430987,58.69322618,300.3643038,46.05512691,0.608326299,0.39223873,4.075727043,1.111987424,1.402389513,3.5952632,1,0,0,0,0
263,986,5482.828612,54.51051059,4.643,1205.6097,51.3984013,105.6531886,2.154465427,68.41102603,85.70687889,218.0447078,58.60311596,301.0143578,46.10101845,0.603994806,0.389549066,4.159743751,1.104187944,1.306650675,3.587615156,1,0,0,0,0
264,1014,5708.076919,58.2487146,4.738,1196.3421208,53.90992563,107.085616,2.567898163,71.01725616,87.15057542,221.9690887,58.55961614,299.9263472,46.06424715,0.613800683,0.357538169,4.223866706,1.10395909,1.391366896,3.666071298,1,0,0,0,0
265,990,5859.1001,60.1489673,5.004,1205.2608892,54.39335183,107.2843715,2.132507138,76.41279538,78.67103593,222.2439614,58.50170466,300.2074943,46.13735587,0.615589728,0.369721299,4.502121316,1.106496294,1.306960721,3.761966459,1,0,0,0,0
266,1018,6154.282684,59.46969793,5.16,1188.3621694,51.52902538,108.0655443,3.127469569,68.34688397,81.72799585,221.6701213,58.61008851,299.6884632,46.1985367,0.611034671,0.376340959,4.647653824,1.115125065,1.326014264,3.846668583,1,0,0,0,0
267,998,6121.86396,62.00660397,5.226,1197.9878362,55.82631601,109.9768432,2.233790657,73.37437842,92.61991282,218.7915661,58.44816195,300.0449953,46.12668354,0.612467897,0.338357849,4.707072377,1.116820837,1.344425029,3.896552885,1,0,0,0,0
268,1001,6377.344328,63.90029178,5.465,1202.9425234,51.70700585,110.5165798,2.287356611,71.72586527,84.4779914,218.62517,58.50196698,300.2404166,46.12260404,0.608771947,0.358295762,4.969994728,1.103251287,1.367382422,4.028497341,1,0,0,0,0
269,1006,6691.995361,63.84880145,5.755,1200.2243756,54.41435386,111.2538379,2.917412908,82.07738397,86.67530656,220.0646309,58.55326659,301.1677293,46.1954914,0.614312842,0.367372995,5.299653793,1.10731145,1.30702099,4.161273446,1,0,0,0,0
270,1010,6818.495035,65.85911694,5.859,1187.6336232,56.11386455,111.9192678,2.992554254,80.39300222,86.64285569,222.3353408,58.56497095,299.8153034,46.18473876,0.611117907,0.330715149,5.398972307,1.100363091,1.316415163,4.221921967,1,0,0,0,0
271,1005,6884.725157,70.28833244,5.949,1184.7400454,55.58321877,110.989013,2.459796612,79.95436738,90.59319456,222.907733,58.45314588,300.3347267,46.20934128,0.618961701,0.366061038,5.529531404,1.103788931,1.38096828,4.310639867,1,0,0,0,0
272,1019,7242.455422,71.94410754,6.221,1197.9694386,53.02612759,111.5343874,2.998908291,80.83445211,90.19544547,219.4307918,58.38160448,300.1074839,46.18540871,0.598482476,0.364511818,5.842150678,1.113878578,1.351489507,4.462078522,1,0,0,0,0
273,981,7078.95207,73.67813354,6.294,1187.8808676,50.95727117,114.9019865,2.846326794,77.59875659,88.88533866,220.0779966,58.45181258,300.4942272,46.19666271,0.610596832,0.331193324,5.94251294,1.112607808,1.392700567,4.539431518,1,0,0,0,0
274,987,7391.394208,76.43543492,6.575,1185.3595728,54.76239871,115.7089386,2.543307743,83.94159802,93.75560823,219.9870999,58.53293514,299.8290148,46.22490906,0.615668093,0.357036399,6.315398339,1.117916001,1.365944745,4.707111981,1,0,0,0,0
275,1013,7875.421226,77.30762653,6.879,1190.5394496,58.00278257,116.0096746,3.072739928,81.81982361,95.59657398,219.6172814,58.48496147,300.8696207,46.22100351,0.617183519,0.403015801,6.736186974,1.111509517,1.392977049,4.914645282,1,0,0,0,0
276,997,7981.143007,80.66307788,7.1,1188.2420412,51.99194567,118.0323493,3.285571547,84.07066627,94.58778999,223.7061225,58.43033352,300.153393,46.27645429,0.612185031,0.38506521,7.040851984,1.106688718,1.343081053,5.046148768,1,0,0,0,0
277,1015,8267.485206,78.16237639,7.254,1187.582498,52.866461,121.5526406,2.869240218,82.41351179,97.88641683,220.6945919,58.279589,299.8541627,46.24129209,0.616489179,0.379872274,7.252150744,1.111436886,1.332404817,5.148166944,1,0,0,0,0
278,993,8200.599309,83.58220118,7.351,1181.0953954,58.00549663,119.4761682,2.598062812,78.12314777,96.58535539,223.0843807,58.31888114,301.2965179,46.23030615,0.608501303,0.393476736,7.407765558,1.10497675,1.35987351,5.236165866,1,0,0,0,0
279,985,8402.617976,82.49045832,7.613,1180.9237186,57.00533262,118.7672466,2.490118872,78.87290357,97.36314647,224.811577,58.40581517,300.1181283,46.24909372,0.6085278,0.391263596,7.803652801,1.103790416,1.320312904,5.414691633,1,0,0,0,0
280,1015,8823.835952,86.76212538,7.801,1178.5763896,57.91481888,124.0637664,3.353634355,83.48723899,98.1121868,221.2019455,58.16868683,301.0254211,46.22246707,0.598825979,0.320480217,8.037633972,1.10578772,1.357988061,5.570139411,1,0,0,0,0
281,993,1898.833799,18.23458366,1.0,1226.8101128,44.93949914,95.43872937,2.483648083,64.149679,75.37768332,220.7925332,51.51281446,300.8655505,46.01735601,0.601332107,0.322182049,2.06528175,1.11730586,1.323983598,2.572759533,0,1,0,0,0
282,985,1971.257693,21.30460802,1.081,1227.1871348,45.0548395,98.34030057,2.801069266,59.85592859,70.60470368,217.8343593,51.44335719,299.8268733,46.02375384,0.61585891,0.338552948,2.101749299,1.103989992,1.302844096,2.56645015,0,1,0,0,0
283,1002,2105.84681,25.00440205,1.201,1212.739709,45.64575001,96.74072358,2.92969147,59.01775231,74.74446915,218.4116842,51.19029384,299.8443241,46.09498078,0.607757502,0.373138261,2.133770434,1.101491266,1.310423695,2.577518956,0,1,0,0,0
284,1005,2241.482253,22.77657481,1.332,1226.7365376,45.65479247,98.40678437,2.91945653,68.35267929,77.94449944,219.6639688,51.60235976,300.6983746,46.0512181,0.610244117,0.371338709,2.165847648,1.103051883,1.34663679,2.612123698,0,1,0,0,0
285,988,2379.190177,26.18963813,1.493,1227.1149708,45.00302276,101.0390368,2.776505354,60.41819808,74.1054019,219.6262735,51.77657034,300.7160393,45.9970008,0.606080335,0.310608205,2.187296866,1.116300161,1.344178285,2.645322808,0,1,0,0,0
286,996,2465.256234,26.26779532,1.568,1217.8569464,45.86086337,100.7402405,2.943093853,61.49575277,80.48556045,222.0530033,51.64973887,300.8126898,46.09443488,0.61601409,0.329529427,2.220506589,1.114914694,1.363616794,2.663333962,0,1,0,0,0
287,1020,2796.211051,28.3076794,1.858,1217.3226154,45.40446233,102.8576316,2.79593317,64.55153229,79.29970938,220.640004,51.5702485,300.5931647,46.00875715,0.606448249,0.367962125,2.322514255,1.101053328,1.354552505,2.694477059,0,1,0,0,0
288,1007,2849.995865,27.00375323,1.931,1223.980765,46.23383556,100.3945607,2.448588342,67.98956387,84.53538901,219.231048,51.55009892,300.79755,46.05537649,0.612355156,0.326861629,2.338846059,1.116538219,1.355606356,2.720343553,0,1,0,0,0
289,1002,2908.240296,32.61615841,2.004,1203.1582488,45.32100424,104.5131178,2.755792024,65.82839419,81.26213662,220.8159501,51.12988771,300.9424485,46.03617999,0.610740794,0.391746176,2.401651102,1.100523211,1.367573364,2.734152296,0,1,0,0,0
290,1016,3026.993168,30.16714808,2.088,1219.4648786,45.31515689,103.5275976,2.137459482,70.37893666,85.42301132,217.2813461,51.3154342,300.5676127,46.03852696,0.608168483,0.401625203,2.433085828,1.114634502,1.365736779,2.753492732,0,1,0,0,0
291,1018,3324.928878,34.52310324,2.378,1207.1251158,47.51824742,103.3116718,2.797733978,74.66022269,84.11554811,222.3597812,51.29017757,301.1860201,46.06410452,0.598842067,0.299588317,2.505941367,1.107547121,1.372140966,2.817323045,0,1,0,0,0
292,984,3254.043764,33.06093624,2.389,1217.8596234,47.00502526,106.0718846,2.837393429,69.3058017,82.19616699,219.2463419,51.2959738,300.2077094,46.09217232,0.617367339,0.380028105,2.577367026,1.103646234,1.382795763,2.833368659,0,1,0,0,0
293,1020,3559.650874,35.98205011,2.603,1216.3659342,47.32510849,108.0931193,2.355998091,64.88863133,85.72387555,220.3814963,51.35553688,300.0200416,46.14810717,0.610417091,0.324080094,2.635041628,1.105531985,1.309949259,2.840656747,0,1,0,0,0
294,1017,3706.847576,39.47981211,2.756,1214.1706326,47.58009913,105.5527134,2.914832767,73.23504114,87.93946569,222.0678397,51.21118123,300.5849892,46.11677056,0.608495187,0.341033917,2.726119477,1.107403193,1.395582581,2.926334558,0,1,0,0,0
295,985,3748.034646,38.76312754,2.888,1215.9904372,46.04633597,104.4582039,3.09258546,74.06572776,85.52403522,217.1559209,51.22535744,300.712448,46.1502987,0.615412326,0.355068386,2.827022474,1.113580963,1.355698329,2.956292126,0,1,0,0,0
296,986,3926.790161,38.37799852,3.068,1202.264145,44.8700535,108.5794541,2.426112972,67.62754092,77.14777638,220.9181865,51.06737047,300.4866809,46.0750881,0.617548927,0.325511549,2.919905001,1.103289701,1.346991212,3.000037777,0,1,0,0,0
297,998,4292.783515,43.43646517,3.395,1204.5467828,45.19370403,107.4356889,2.574356278,80.57961547,93.20935775,218.5970829,51.19755924,300.1604794,46.17358464,0.603181089,0.310772337,3.110337502,1.118133732,1.358558123,3.115126523,0,1,0,0,0
298,1007,4515.191142,47.23918726,3.587,1199.940423,46.95989311,109.2600931,3.077515801,79.86608085,85.89058447,219.0828814,51.2045397,300.6921252,46.16593903,0.609573226,0.380405522,3.277952445,1.100755593,1.378899398,3.180961464,0,1,0,0,0
299,1011,4695.612515,48.11872621,3.751,1211.3548716,46.01975438,112.156457,2.13418456,76.38063123,92.63075871,220.9138678,51.04665601,301.1524111,46.1573832,0.614264507,0.316585401,3.366851396,1.103203805,1.313385842,3.208464029,0,1,0,0,0
300,991,4888.70708,51.84084275,4.024,1189.3821634,45.69990024,113.4156313,2.160740793,76.24178495,92.64321411,219.3536318,51.4593318,300.1221025,46.18058781,0.613173057,0.368462559,3.614745795,1.110366433,1.398187891,3.366695242,0,1,0,0,0
301,987,4924.157863,52.06677709,4.075,1192.2238348,46.26008618,111.9487618,2.161726399,78.22433036,87.30316854,223.5975682,51.12588215,300.7495685,46.12839289,0.621282197,0.379409154,3.667565486,1.109354702,1.322492969,3.350192302,0,1,0,0,0
302,983,4926.607823,48.63632004,4.09,1194.1978826,46.01087969,113.3829519,2.875480189,77.62065146,88.56848037,221.8845395,51.45152703,300.8682758,46.16265765,0.619219936,0.375135748,3.678537509,1.108650127,1.304705989,3.348222591,0,1,0,0,0
303,1006,5181.08822,52.13871621,4.254,1196.0509718,46.77867763,113.7508409,2.6618598,76.21501902,96.68962692,219.8625104,51.34420165,300.7618575,46.18255988,0.602277898,0.38371777,3.799558645,1.100845975,1.385202243,3.446006304,0,1,0,0,0
304,992,5224.842615,52.1392961,4.354,1191.8157456,46.11077256,113.5425736,2.957218935,84.58046685,87.52883981,222.9915444,51.36022707,300.5453724,46.25675279,0.616339393,0.398587344,3.907291661,1.105993502,1.375986473,3.49130736,0,1,0,0,0
305,1004,5382.130985,54.91678623,4.464,1197.6238576,46.73113773,113.6005896,2.475724572,80.83422911,94.4191638,220.1353563,51.33125527,300.6371961,46.18198567,0.611998212,0.383999791,3.988609619,1.102008912,1.315646744,3.503933934,0,1,0,0,0
306,1018,5519.739109,54.90278192,4.531,1184.4714938,48.98975262,114.2863977,2.439824636,82.87166091,97.91692165,221.963215,51.17385435,299.8994151,46.25164151,0.603934888,0.368763672,4.030900665,1.103409165,1.369938652,3.558065515,0,1,0,0,0
307,1010,5677.93353,54.11853384,4.73,1191.9300608,47.49279548,116.3094863,3.224414904,73.59040316,94.15059253,219.9170011,51.02412155,299.7596516,46.2636957,0.610259017,0.316717368,4.195894736,1.103321097,1.310402554,3.622570048,0,1,0,0,0
308,1011,5998.723405,61.39900058,5.038,1199.7393034,47.78842381,115.426196,2.463735493,87.82848103,91.94861887,222.6220721,51.04044312,300.5722011,46.26009023,0.608826622,0.335987156,4.505056917,1.104314582,1.371229183,3.803552881,0,1,0,0,0
309,1018,6205.753678,60.95802857,5.207,1190.9920114,45.51154021,116.577663,3.245635023,83.3047493,96.07130156,219.5563976,51.25201189,300.6178122,46.24316557,0.59967337,0.325765831,4.6650265,1.117901722,1.402411477,3.910425963,0,1,0,0,0
310,997,6170.317475,61.94558601,5.28,1191.7663872,49.83891229,117.5776492,2.789407838,80.03170429,103.341163,224.2474302,51.38178838,300.2555009,46.287414,0.6118046,0.352384575,4.771077613,1.103789629,1.358422884,3.925748221,0,1,0,0,0
311,997,6412.475698,62.94531376,5.526,1184.4557124,48.84381409,120.0619147,3.27321998,88.11813556,96.38774989,224.541223,50.99448024,299.705683,46.2630698,0.614220945,0.392002062,5.058323266,1.113563407,1.392593125,4.080834599,0,1,0,0,0
312,982,6341.532208,62.81777715,5.539,1180.027885,49.47223935,122.1459762,3.006821581,86.1797365,103.6917873,224.2191864,51.34619396,300.5244552,46.24901014,0.601869872,0.372017893,5.064565016,1.104809692,1.362888299,4.073576059,0,1,0,0,0
313,985,6389.905084,63.8688262,5.572,1180.5782666,48.76820135,119.8481872,3.35278502,76.75789708,94.25144456,222.608982,51.0924196,299.5078588,46.22552902,0.612819249,0.352259568,5.09514919,1.10268157,1.372277509,4.094545851,0,1,0,0,0
314,1002,6692.146531,65.92789701,5.776,1187.4053148,47.23013469,121.2870071,2.289494523,81.2415886,93.66347561,221.6433062,50.95528061,300.0789374,46.24297081,0.61267944,0.332950774,5.307604963,1.115708587,1.396364968,4.223331905,0,1,0,0,0
315,985,6660.25934,69.1764674,5.843,1178.7989398,47.30017319,120.1842484,2.978964472,86.991383,91.79170504,225.1413272,50.81049362,300.2942584,46.25891826,0.613597541,0.31691706,5.386559149,1.118951442,1.313552425,4.227664279,0,1,0,0,0
316,1013,6853.944045,68.62341015,5.872,1182.6504946,50.00680759,124.0922023,2.340915292,88.57609176,91.74094015,224.9569958,51.22606563,300.4497939,46.2501642,0.615291682,0.379648719,5.439507228,1.105282123,1.332939295,4.239487564,0,1,0,0,0
317,997,6834.8391,68.11196397,5.95,1181.0281296,49.3744666,122.4832165,3.255311505,80.91100876,100.7146328,225.6917104,51.11039613,301.0795949,46.27974873,0.601563195,0.333280994,5.509133514,1.119485403,1.383975778,4.322736751,0,1,0,0,0
318,1020,7162.392125,68.47789097,6.134,1177.313552,48.69736752,125.9192925,3.091939488,87.62507689,104.2237621,224.995596,51.05512609,301.1488855,46.32964285,0.613542125,0.322153916,5.720153292,1.098584341,1.366077502,4.407503165,0,1,0,0,0
319,997,7023.150739,71.34424728,6.135,1179.9157886,48.49235014,124.5257398,3.162922726,80.78536756,96.54078729,226.6530833,50.82915314,300.9686257,46.29569769,0.608342243,0.330446228,5.73480193,1.106374893,1.321243918,4.396663704,0,1,0,0,0
320,1020,7383.937439,72.42637897,6.356,1186.0864932,48.90499275,124.8787836,2.917612333,89.52164525,109.4727067,221.4462641,50.88549122,299.9749185,46.27591878,0.6133468,0.332935038,6.003192702,1.098433022,1.363802011,4.545163015,0,1,0,0,0
321,995,1895.827527,18.84997917,1.0,1062.3071704,45.3678853,106.2003747,2.605573335,65.89514156,80.41815377,216.9923194,39.23088865,300.876008,46.12493914,0.604071959,0.371308587,2.090202836,1.112783587,1.332991823,2.574395243,0,0,1,0,0
322,991,1990.789103,23.46947885,1.096,1061.005829,45.01992893,107.8799787,2.452251964,72.50107504,78.27013905,221.2160604,39.30898302,300.3011511,46.08643069,0.618200418,0.395901848,2.131693325,1.105881496,1.364356362,2.597894111,0,0,1,0,0
323,1006,2134.703709,24.38325298,1.224,1072.2382346,45.81844813,108.2979887,2.947888248,79.70137324,86.74837069,219.2066575,39.38423077,299.978632,46.09216382,0.614658418,0.345097912,2.126774426,1.110026993,1.320494869,2.588410851,0,0,1,0,0
324,993,2425.679792,23.73492343,1.531,1059.5847808,45.50324534,110.4241671,2.35530716,78.59906836,91.84333044,220.8017446,39.12822418,299.9530728,46.13026314,0.615694811,0.31333978,2.202372139,1.114404032,1.323713696,2.638338753,0,0,1,0,0
325,1017,2648.957187,25.17004068,1.715,1072.5787776,45.2275504,110.8889059,2.705058857,76.11071958,94.00412888,222.3749468,39.17641941,300.5047288,46.12344084,0.613595781,0.312325475,2.248599345,1.110287388,1.36214281,2.678198666,0,0,1,0,0
326,1001,2827.011346,30.38999772,1.919,1052.2573562,45.53203429,110.1180264,2.848846875,76.24546124,87.98893356,218.3924902,39.39446602,301.3725126,46.18603191,0.611030055,0.381809586,2.364243166,1.115942511,1.395567495,2.739616726,0,0,1,0,0
327,1013,2990.118261,32.36835783,2.061,1057.2808862,45.38723212,114.2500954,3.255507896,77.29506738,89.14962389,219.0358447,39.07878636,300.4450963,46.20249645,0.60395882,0.343191762,2.391753246,1.101718044,1.326883538,2.72274811,0,0,1,0,0
328,996,3141.102083,33.00425589,2.247,1050.6171248,44.97874581,110.6404241,2.345310215,80.75748095,97.1322001,221.6253672,39.26321708,300.5162982,46.14971195,0.609372945,0.314878127,2.469225443,1.101982149,1.312898031,2.761190847,0,0,1,0,0
329,1017,3347.247341,35.76345303,2.403,1052.3139336,45.95587607,114.8194454,3.232356782,79.91719015,95.7392371,218.4487061,39.06754278,300.7530196,46.23609774,0.604110275,0.345447357,2.543791088,1.100981566,1.333185246,2.800753751,0,0,1,0,0
330,991,3443.05019,37.21590292,2.566,1061.6938366,45.39925932,116.004053,2.639698704,77.5881247,86.84503907,223.8436854,38.83933886,299.8672558,46.15663086,0.613719217,0.359659349,2.649573688,1.111683092,1.397973291,2.886724481,0,0,1,0,0
331,1012,3529.538303,34.10276441,2.596,1044.0616832,46.78493866,112.5634648,2.839618916,83.70362444,90.69234464,218.855019,39.35414733,300.7224247,46.24148832,0.605209033,0.316674493,2.628966184,1.110369493,1.337148358,2.857178251,0,0,1,0,0
332,985,3594.409123,37.96186188,2.731,1044.5792926,46.27392075,113.3854315,3.138199662,80.85992721,84.74806296,218.941417,39.1834206,300.5921888,46.185544,0.615685347,0.391445102,2.756754472,1.102874932,1.392951445,2.925269233,0,0,1,0,0
333,1003,3754.713751,40.12613505,2.839,1048.1359516,45.58566684,113.7719871,2.800012071,77.75301616,93.98478047,224.9651519,39.17683809,300.1546552,46.1592347,0.619522095,0.402094322,2.815466618,1.108044833,1.351548366,2.931976253,0,0,1,0,0
334,987,3804.251636,41.17559029,2.939,1050.6357502,45.08087357,116.364447,2.828090289,81.4911941,88.4486648,219.4569236,39.15436432,300.8963581,46.19427329,0.617449833,0.318703999,2.838269489,1.114687719,1.368808848,2.977503131,0,0,1,0,0
335,999,3909.724786,42.41595712,3.012,1048.5330186,46.61212491,115.3014078,2.861339989,77.29242595,92.23960871,222.7657741,39.03307055,300.0879255,46.26602396,0.604920085,0.325109621,2.872946622,1.119155179,1.403850789,3.015518919,0,0,1,0,0
336,989,4001.552044,43.02687899,3.131,1035.2880258,47.28635683,116.9484774,2.684613054,74.05740527,93.52509175,223.7802,39.10276651,301.0327897,46.25677529,0.60417229,0.359472744,2.96772687,1.117847262,1.388019676,3.046441763,0,0,1,0,0
337,984,4281.37116,41.63691645,3.431,1043.3469514,46.74353842,119.5123212,2.607811957,87.68544177,97.82767578,219.5576264,39.16712701,300.7268283,46.26062939,0.605778888,0.378111212,3.17737337,1.111783144,1.327004279,3.11292088,0,0,1,0,0
338,996,4337.121412,42.03541056,3.451,1029.5110104,46.84751468,117.6294886,2.809967543,77.35975321,101.5605455,220.7898363,39.1705638,300.5477435,46.21893891,0.600860966,0.32803409,3.157190209,1.109099943,1.305398725,3.103821477,0,0,1,0,0
339,1014,4475.793732,46.92742088,3.526,1041.4877896,46.82411162,119.6481078,2.624854135,82.67806375,91.89430793,222.1629031,38.98601425,300.2667994,46.23251743,0.606277541,0.365822237,3.222427955,1.09932427,1.309807221,3.122064443,0,0,1,0,0
340,982,4457.683131,46.82298584,3.619,1038.3427402,46.55251338,119.1802263,2.606212772,89.01408582,97.61565463,225.1109558,39.33304118,300.2125462,46.25929226,0.610080304,0.38929545,3.318331561,1.103539469,1.399343601,3.211679874,0,0,1,0,0
341,1017,4807.921691,46.62352296,3.84,1034.6370804,46.1755535,120.9827552,2.692646411,86.28904107,104.1115082,222.0649549,38.96704066,300.91464,46.2345534,0.615398458,0.312865969,3.429985776,1.102699625,1.371914785,3.269398195,0,0,1,0,0
342,993,4801.6956,48.7033033,3.927,1030.4223152,47.86604729,119.3802371,2.967464505,82.69953823,92.76191296,219.7690649,39.16412984,300.3361178,46.28666661,0.612265072,0.371877176,3.537520069,1.118941807,1.33722595,3.301160818,0,0,1,0,0
343,980,4866.467591,51.02201906,4.045,1033.4753308,44.82038328,123.2382531,3.148953971,89.08341547,95.29532786,223.3490315,39.140508,300.6196727,46.24934423,0.612299438,0.347798262,3.626822294,1.119402405,1.347366813,3.357791739,0,0,1,0,0
344,996,5093.289154,52.98057901,4.209,1013.0128786,48.94325967,123.9473087,2.564835418,87.29118088,99.81982464,221.6749158,39.26396349,300.2040648,46.28817361,0.615676097,0.313856267,3.738015792,1.101406261,1.365624632,3.420341055,0,0,1,0,0
345,1004,5341.596969,55.53630126,4.418,1026.9062296,46.47096912,122.4640896,3.238638416,91.580806,103.0051484,222.1247412,38.89789633,300.0854283,46.24766332,0.608374054,0.321680684,3.914889,1.100156052,1.314270741,3.481945008,0,0,1,0,0
346,989,5540.941846,55.13139791,4.687,1025.1824224,46.30718598,125.9108157,3.25506207,92.55537301,109.736621,224.8125171,39.18858068,300.432063,46.31301267,0.601687197,0.384236843,4.195024708,1.106129299,1.340362377,3.6248333,0,0,1,0,0
347,994,5761.092341,59.84486487,4.888,1019.235761,47.86033731,127.7681083,2.869422754,88.24219326,102.055189,220.9650951,38.89940607,301.0671296,46.30646462,0.605662137,0.393881243,4.39160049,1.111619243,1.381885928,3.742968796,0,0,1,0,0
348,985,5854.077401,61.3379149,5.024,1008.3810184,47.0193352,124.2427346,3.148489367,94.19783798,106.1580155,226.6672053,38.96261991,300.7517729,46.35428527,0.608405722,0.323237511,4.49706835,1.113471024,1.339750738,3.792995669,0,0,1,0,0
349,1007,6161.559306,62.29884592,5.225,1011.1654612,50.22388046,127.2304908,2.925807349,92.28604921,102.7559527,225.013311,39.00618814,300.8326997,46.29427344,0.616164658,0.31696726,4.693045094,1.105074596,1.308698084,3.869778341,0,0,1,0,0
350,1015,6273.665306,61.60133412,5.293,1000.1826256,49.06955225,128.9442927,2.702822855,97.08922519,103.0985143,222.2459926,39.07463393,300.2500366,46.3750091,0.600174949,0.377010551,4.782994531,1.099204971,1.3609193,3.92652411,0,0,1,0,0
351,1013,6312.583185,63.24697905,5.34,1008.658055,45.67382565,129.2391372,2.430378526,95.90210042,114.2281932,225.8702944,38.79593912,299.7207352,46.34810608,0.603354951,0.355224386,4.824660082,1.110691801,1.387215257,3.970997077,0,0,1,0,0
352,1006,6278.65301,63.2845058,5.345,998.3278262,48.57958615,129.274649,3.260545462,89.80722253,110.8635949,224.1217862,38.78953604,300.6795414,46.33882725,0.614271325,0.31497671,4.818906398,1.116677981,1.345764465,3.958064203,0,0,1,0,0
353,988,6345.899679,61.39633817,5.51,995.6543056,47.92594903,129.5938712,2.722760005,98.63615913,109.7145172,225.9823574,39.0818984,300.0220355,46.27054453,0.608096772,0.334603539,5.013111378,1.102020315,1.376899512,4.060947812,0,0,1,0,0
354,1005,6483.610747,63.04500618,5.552,1009.3389692,50.36664543,129.5058243,2.971041881,84.21647087,104.9257084,222.9767269,39.01500092,300.304789,46.32252434,0.602917427,0.369425732,5.06592735,1.118240109,1.309497689,4.053498028,0,0,1,0,0
355,997,6724.18036,68.28838681,5.84,996.5485332,45.87067997,130.1303492,3.078681164,90.64848082,105.6150021,225.694672,38.87982743,300.067657,46.35741057,0.606846751,0.390871119,5.411441495,1.103890619,1.339627751,4.228200916,0,0,1,0,0
356,1020,7076.003273,70.81034713,6.055,1004.942905,48.05310519,133.252707,3.366775506,102.0314263,107.1292664,224.2740559,38.78230846,300.991901,46.42262213,0.606828676,0.309546922,5.614339131,1.113782601,1.310347137,4.339160143,0,0,1,0,0
357,1001,7191.242439,73.40243318,6.281,990.6921972,50.36284358,133.8436857,3.6408768,91.86891759,109.4614826,227.5345759,38.87840819,299.8606405,46.42233709,0.605516399,0.351140797,5.923179805,1.109742739,1.324287966,4.489391007,0,0,1,0,0
358,1005,7513.810451,71.79625986,6.575,1004.5678146,50.67390782,132.6266246,3.297615744,102.2373454,117.6846175,227.9703281,38.80423082,300.5761182,46.44095795,0.615777271,0.380449925,6.319233559,1.106307597,1.335956824,4.681443434,0,0,1,0,0
359,986,7516.464815,73.02655505,6.709,990.2231534,48.77698754,136.7555464,3.502036593,96.15349152,107.4222539,226.001161,38.70477237,300.2768445,46.44635471,0.609410992,0.334694293,6.480415497,1.105253167,1.400171062,4.807603481,0,0,1,0,0
360,1015,8015.075517,76.97418284,7.004,994.3895018,46.79334449,137.8784152,2.644189744,108.3020932,119.22233,224.7198329,38.5707908,301.0368985,46.40561689,0.606852635,0.388056761,6.895950076,1.1117328,1.358328398,4.983539372,0,0,1,0,0
361,990,1892.916352,21.56300332,1.0,382.014636,45.07484571,89.30752378,2.585740987,54.10978104,65.14712221,218.387256,58.92787687,300.5837937,45.92994771,0.60452233,0.320876321,2.067749831,1.103132324,1.364324501,2.586758715,0,0,0,1,0
362,1020,2022.392138,23.56759188,1.1,393.0169914,45.7385086,87.26997316,2.279399513,54.86398696,66.39335526,219.7540521,58.94405603,300.4048921,45.9406208,0.607155498,0.352905856,2.091233993,1.109284586,1.325194855,2.571860986,0,0,0,1,0
