id,rpm,motor_power,torque,outlet_pressure_bar,air_flow,noise_db,outlet_temp,wpump_outlet_press,water_inlet_temp,water_outlet_temp,wpump_power,water_flow,oilpump_power,oil_tank_temp,gaccx,gaccy,gaccz,haccx,haccy,haccz,bearings,wpump,radiator,exvalve,acmotor
238,1008,7537.02417,76.18991389,6.581,589.8031281,51.07107102,114.2412583,2.530730382,76.2475459,95.65567465,220.2971583,58.46921933,301.2262616,46.21438008,0.599632975,0.373968854,6.313682682,1.113686472,1.393443607,4.716609098,Ok,Ok,Clean,Clean,Stable
239,981,7583.142987,74.0539919,6.807,591.6075511,51.16202176,116.9487663,3.105432918,82.61975529,89.97317818,222.5014323,58.31865103,300.6821823,46.22999371,0.619808694,0.332599804,6.619190631,1.117133541,1.37851158,4.870284151,Ok,Ok,Clean,Clean,Stable
240,1010,8076.741634,78.53405531,7.100,591.9773823,47.33958818,118.1685536,2.343521583,88.94031978,95.39758887,221.1854826,58.27132754,300.2615688,46.24302395,0.613859236,0.336797731,7.011993813,1.112597882,1.349498318,5.048885715,Ok,Ok,Clean,Clean,Stable
241,1019,1920.8211,21.71947683,1.000,609.9636673,51.89092182,89.76592304,2.60338799,52.16491247,65.57310967,217.1883717,58.84665505,300.9407424,45.92739115,0.617247291,0.383044995,2.090823278,1.110763075,1.368087041,2.583831338,Noisy,Ok,Clean,Clean,Stable
242,995,1945.325783,22.64379039,1.049,608.2957079,51.107406,89.03368733,2.409483954,51.20504837,65.37543935,218.0484036,58.95971563,301.0499366,45.96166464,0.609614874,0.308810298,2.071841824,1.112207746,1.343248392,2.584293944,Noisy,Ok,Clean,Clean,Stable
243,982,1974.332914,19.78148287,1.093,613.8498385,51.20763942,88.80329829,2.160076737,57.52563191,63.48628651,218.8622932,58.89194122,300.8108594,45.9595562,0.603769658,0.348213132,2.104637651,1.108045299,1.373081256,2.605802903,Noisy,Ok,Clean,Clean,Stable
244,999,2027.383646,20.94636388,1.127,606.7776187,51.66846482,89.69793701,2.16851986,49.04465934,65.5532663,216.4921059,59.0100917,300.3236757,45.89043038,0.602247259,0.33145743,2.094376265,1.10199235,1.337338815,2.583477593,Noisy,Ok,Clean,Clean,Stable
245,981,2178.281118,24.65287219,1.302,612.6197233,51.75421887,87.05142709,2.335815621,53.66881005,71.12173466,216.4902116,58.9372237,300.3913522,45.90216832,0.614837495,0.354346515,2.163864549,1.102921842,1.313858013,2.598994599,Noisy,Ok,Clean,Clean,Stable
246,1003,2521.8254,28.28181484,1.617,610.8252769,51.78033207,90.84535962,1.961843146,55.58334215,69.32199035,218.8682987,58.92059654,300.6974125,45.94562087,0.615179903,0.30970497,2.222285827,1.100964434,1.351172135,2.655840428,Noisy,Ok,Clean,Clean,Stable
247,1010,2838.03373,27.63446262,1.913,607.6251387,52.17357107,94.18335082,2.45316423,54.36974088,62.99413357,217.8892243,58.80114089,299.9665169,46.03328407,0.605157216,0.397926362,2.362688251,1.106472194,1.392982527,2.729805542,Noisy,Ok,Clean,Clean,Stable
248,1005,3152.2291,31.03060996,2.240,607.3495317,52.16388467,95.54872145,2.153428083,58.86878913,73.65592459,215.2286054,58.85336834,300.4035936,46.00384213,0.616547188,0.335825179,2.475471756,1.106589002,1.323806435,2.764591748,Noisy,Ok,Clean,Clean,Stable
249,1018,3385.440346,32.09487453,2.436,608.4440314,51.71764886,94.93019112,2.178276982,56.28361527,72.48215603,216.8259596,58.81117572,300.7405345,45.98213574,0.600755909,0.322267028,2.54585502,1.10813445,1.356497803,2.823603816,Noisy,Ok,Clean,Clean,Stable
250,1002,3576.500343,36.66793166,2.666,605.9104185,52.6443374,97.88997997,2.331012901,56.76912615,71.47624561,218.7172971,58.68993653,300.2456208,46.0447746,0.606547478,0.308677316,2.667625672,1.107870145,1.392196248,2.904940033,Noisy,Ok,Clean,Clean,Stable
251,998,3841.314157,37.53769116,2.941,609.2276307,53.14312264,96.81590501,2.912211656,62.24038866,72.93613464,218.3760879,58.69084616,300.4173351,46.0592423,0.601487887,0.312205044,2.822682651,1.113298127,1.327544745,2.953439729,Noisy,Ok,Clean,Clean,Stable
252,1004,4154.797281,43.68186252,3.236,606.8098767,51.45273027,98.86443472,2.940354128,64.67964915,79.02216252,216.9659088,58.68971882,300.8738274,46.07644489,0.618457407,0.322099195,3.015419704,1.114993935,1.354947831,3.057342382,Noisy,Ok,Clean,Clean,Stable
253,987,4289.636366,44.20044696,3.428,608.6651238,52.30187708,98.89010727,2.579816232,67.18262299,76.28099157,218.8996643,58.69943272,301.3078722,46.009221,0.602027903,0.323247548,3.144625586,1.102330188,1.327660573,3.106647872,Noisy,Ok,Clean,Clean,Stable
254,1003,4504.482928,46.31691399,3.587,603.6978089,51.24296082,99.74469362,2.931020936,68.26916351,77.7035508,219.7332103,58.79060457,300.743384,46.07195444,0.618871491,0.354125358,3.271576815,1.11024822,1.323524293,3.1592759,Noisy,Ok,Clean,Clean,Stable
255,985,4488.86616,47.32196034,3.643,604.6262983,51.39287961,102.6126296,2.792437463,62.02427076,74.75711466,219.6371062,58.75297731,300.8978626,46.03055512,0.603044974,0.341978812,3.307336589,1.109385496,1.374244878,3.209988956,Noisy,Ok,Clean,Clean,Stable
256,984,4787.841072,47.23591947,3.950,607.2445585,52.96530759,100.5465834,2.323495877,64.81937629,73.79440558,220.3176549,58.75503365,299.8091347,46.12399993,0.619353601,0.352987589,3.554260759,1.104283484,1.394448463,3.334224064,Noisy,Ok,Clean,Clean,Stable
257,996,4929.963971,52.13055794,4.046,604.4381013,53.11788251,103.0138717,2.149676373,70.88447945,78.95886088,221.3814264,58.76971329,299.5564543,46.09403947,0.614456687,0.360299875,3.626452452,1.109529113,1.33727185,3.343138371,Noisy,Ok,Clean,Clean,Stable
258,986,4917.190323,49.44986405,4.068,601.8201283,51.33523135,104.3351316,2.611701624,67.57227959,82.87081672,220.0092676,58.71912038,300.4642651,46.08117309,0.619705438,0.378178445,3.661021258,1.105429749,1.308729523,3.338829233,Noisy,Ok,Clean,Clean,Stable
259,997,5139.804426,52.29800707,4.252,605.0039033,51.0262619,102.1968779,2.833858901,64.57947582,83.64008561,217.7298975,58.63348532,300.6105085,46.09145536,0.613335054,0.40522703,3.818343115,1.101604542,1.386510447,3.448738983,Noisy,Ok,Clean,Clean,Stable
260,1011,5247.940288,51.22979116,4.300,603.9048785,51.35301603,105.1116298,2.458757833,71.023478,80.30391052,218.4086383,58.71879321,300.1889621,46.11040023,0.609054144,0.400907129,3.848459876,1.11029755,1.317010645,3.434849701,Noisy,Ok,Clean,Clean,Stable
261,1015,5481.657861,55.28326914,4.512,605.1511999,54.90779858,104.3479744,2.355914742,70.39260278,82.45470251,218.2375911,58.57074016,300.4637935,46.12975896,0.59884217,0.390746613,4.023091265,1.113870274,1.338952796,3.539821056,Noisy,Ok,Clean,Clean,Stable
262,993,5421.783518,53.62310144,4.552,599.5682849,50.99890591,105.8437726,2.301356917,63.8774868,82.25019399,216.9430987,58.69322618,300.3643038,46.05512691,0.608326299,0.39223873,4.075727043,1.111987424,1.402389513,3.5952632,Noisy,Ok,Clean,Clean,Stable
263,986,5482.828612,54.51051059,4.643,602.80485,51.3984013,105.6531886,2.154465427,68.41102603,85.70687889,218.0447078,58.60311596,301.0143578,46.10101845,0.603994806,0.389549066,4.159743751,1.104187944,1.306650675,3.587615156,Noisy,Ok,Clean,Clean,Stable
264,1014,5708.076919,58.2487146,4.738,598.1710604,53.90992563,107.085616,2.567898163,71.01725616,87.15057542,221.9690887,58.55961614,299.9263472,46.06424715,0.613800683,0.357538169,4.223866706,1.10395909,1.391366896,3.666071298,Noisy,Ok,Clean,Clean,Stable
265,990,5859.1001,60.1489673,5.004,602.6304446,54.39335183,107.2843715,2.132507138,76.41279538,78.67103593,222.2439614,58.50170466,300.2074943,46.13735587,0.615589728,0.369721299,4.502121316,1.106496294,1.306960721,3.761966459,Noisy,Ok,Clean,Clean,Stable
266,1018,6154.282684,59.46969793,5.160,594.1810847,51.52902538,108.0655443,3.127469569,68.34688397,81.72799585,221.6701213,58.61008851,299.6884632,46.1985367,0.611034671,0.376340959,4.647653824,1.115125065,1.326014264,3.846668583,Noisy,Ok,Clean,Clean,Stable
267,998,6121.86396,62.00660397,5.226,598.9939181,55.82631601,109.9768432,2.233790657,73.37437842,92.61991282,218.7915661,58.44816195,300.0449953,46.12668354,0.612467897,0.338357849,4.707072377,1.116820837,1.344425029,3.896552885,Noisy,Ok,Clean,Clean,Stable
268,1001,6377.344328,63.90029178,5.465,601.4712617,51.70700585,110.5165798,2.287356611,71.72586527,84.4779914,218.62517,58.50196698,300.2404166,46.12260404,0.608771947,0.358295762,4.969994728,1.103251287,1.367382422,4.028497341,Noisy,Ok,Clean,Clean,Stable
269,1006,6691.995361,63.84880145,5.755,600.1121878,54.41435386,111.2538379,2.917412908,82.07738397,86.67530656,220.0646309,58.55326659,301.1677293,46.1954914,0.614312842,0.367372995,5.299653793,1.10731145,1.30702099,4.161273446,Noisy,Ok,Clean,Clean,Stable
270,1010,6818.495035,65.85911694,5.859,593.8168116,56.11386455,111.9192678,2.992554254,80.39300222,86.64285569,222.3353408,58.56497095,299.8153034,46.18473876,0.611117907,0.330715149,5.398972307,1.100363091,1.316415163,4.221921967,Noisy,Ok,Clean,Clean,Stable
271,1005,6884.725157,70.28833244,5.949,592.3700227,55.58321877,110.989013,2.459796612,79.95436738,90.59319456,222.907733,58.45314588,300.3347267,46.20934128,0.618961701,0.366061038,5.529531404,1.103788931,1.38096828,4.310639867,Noisy,Ok,Clean,Clean,Stable
272,1019,7242.455422,71.94410754,6.221,598.9847193,53.02612759,111.5343874,2.998908291,80.83445211,90.19544547,219.4307918,58.38160448,300.1074839,46.18540871,0.598482476,0.364511818,5.842150678,1.113878578,1.351489507,4.462078522,Noisy,Ok,Clean,Clean,Stable
273,981,7078.95207,73.67813354,6.294,593.9404338,50.95727117,114.9019865,2.846326794,77.59875659,88.88533866,220.0779966,58.45181258,300.4942272,46.19666271,0.610596832,0.331193324,5.94251294,1.112607808,1.392700567,4.539431518,Noisy,Ok,Clean,Clean,Stable
274,987,7391.394208,76.43543492,6.575,592.6797864,54.76239871,115.7089386,2.543307743,83.94159802,93.75560823,219.9870999,58.53293514,299.8290148,46.22490906,0.615668093,0.357036399,6.315398339,1.117916001,1.365944745,4.707111981,Noisy,Ok,Clean,Clean,Stable
275,1013,7875.421226,77.30762653,6.879,595.2697248,58.00278257,116.0096746,3.072739928,81.81982361,95.59657398,219.6172814,58.48496147,300.8696207,46.22100351,0.617183519,0.403015801,6.736186974,1.111509517,1.392977049,4.914645282,Noisy,Ok,Clean,Clean,Stable
276,997,7981.143007,80.66307788,7.100,594.1210206,51.99194567,118.0323493,3.285571547,84.07066627,94.58778999,223.7061225,58.43033352,300.153393,46.27645429,0.612185031,0.38506521,7.040851984,1.106688718,1.343081053,5.046148768,Noisy,Ok,Clean,Clean,Stable
277,1015,8267.485206,78.16237639,7.254,593.791249,52.866461,121.5526406,2.869240218,82.41351179,97.88641683,220.6945919,58.279589,299.8541627,46.24129209,0.616489179,0.379872274,7.252150744,1.111436886,1.332404817,5.148166944,Noisy,Ok,Clean,Clean,Stable
278,993,8200.599309,83.58220118,7.351,590.5476977,58.00549663,119.4761682,2.598062812,78.12314777,96.58535539,223.0843807,58.31888114,301.2965179,46.23030615,0.608501303,0.393476736,7.407765558,1.10497675,1.35987351,5.236165866,Noisy,Ok,Clean,Clean,Stable
279,985,8402.617976,82.49045832,7.613,590.4618593,57.00533262,118.7672466,2.490118872,78.87290357,97.36314647,224.811577,58.40581517,300.1181283,46.24909372,0.6085278,0.391263596,7.803652801,1.103790416,1.320312904,5.414691633,Noisy,Ok,Clean,Clean,Stable
280,1015,8823.835952,86.76212538,7.801,589.2881948,57.91481888,124.0637664,3.353634355,83.48723899,98.1121868,221.2019455,58.16868683,301.0254211,46.22246707,0.598825979,0.320480217,8.037633972,1.10578772,1.357988061,5.570139411,Noisy,Ok,Clean,Clean,Stable
281,993,1898.833799,18.23458366,1.000,613.4050564,44.93949914,95.43872937,2.483648083,64.149679,75.37768332,220.7925332,51.51281446,300.8655505,46.01735601,0.601332107,0.322182049,2.06528175,1.11730586,1.323983598,2.572759533,Ok,Noisy,Clean,Clean,Stable
282,985,1971.257693,21.30460802,1.081,613.5935674,45.0548395,98.34030057,2.801069266,59.85592859,70.60470368,217.8343593,51.44335719,299.8268733,46.02375384,0.61585891,0.338552948,2.101749299,1.103989992,1.302844096,2.56645015,Ok,Noisy,Clean,Clean,Stable
283,1002,2105.84681,25.00440205,1.201,606.3698545,45.64575001,96.74072358,2.92969147,59.01775231,74.74446915,218.4116842,51.19029384,299.8443241,46.09498078,0.607757502,0.373138261,2.133770434,1.101491266,1.310423695,2.577518956,Ok,Noisy,Clean,Clean,Stable
284,1005,2241.482253,22.77657481,1.332,613.3682688,45.65479247,98.40678437,2.91945653,68.35267929,77.94449944,219.6639688,51.60235976,300.6983746,46.0512181,0.610244117,0.371338709,2.165847648,1.103051883,1.34663679,2.612123698,Ok,Noisy,Clean,Clean,Stable
285,988,2379.190177,26.18963813,1.493,613.5574854,45.00302276,101.0390368,2.776505354,60.41819808,74.1054019,219.6262735,51.77657034,300.7160393,45.9970008,0.606080335,0.310608205,2.187296866,1.116300161,1.344178285,2.645322808,Ok,Noisy,Clean,Clean,Stable
286,996,2465.256234,26.26779532,1.568,608.9284732,45.86086337,100.7402405,2.943093853,61.49575277,80.48556045,222.0530033,51.64973887,300.8126898,46.09443488,0.61601409,0.329529427,2.220506589,1.114914694,1.363616794,2.663333962,Ok,Noisy,Clean,Clean,Stable
287,1020,2796.211051,28.3076794,1.858,608.6613077,45.40446233,102.8576316,2.79593317,64.55153229,79.29970938,220.640004,51.5702485,300.5931647,46.00875715,0.606448249,0.367962125,2.322514255,1.101053328,1.354552505,2.694477059,Ok,Noisy,Clean,Clean,Stable
288,1007,2849.995865,27.00375323,1.931,611.9903825,46.23383556,100.3945607,2.448588342,67.98956387,84.53538901,219.231048,51.55009892,300.79755,46.05537649,0.612355156,0.326861629,2.338846059,1.116538219,1.355606356,2.720343553,Ok,Noisy,Clean,Clean,Stable
289,1002,2908.240296,32.61615841,2.004,601.5791244,45.32100424,104.5131178,2.755792024,65.82839419,81.26213662,220.8159501,51.12988771,300.9424485,46.03617999,0.610740794,0.391746176,2.401651102,1.100523211,1.367573364,2.734152296,Ok,Noisy,Clean,Clean,Stable
290,1016,3026.993168,30.16714808,2.088,609.7324393,45.31515689,103.5275976,2.137459482,70.37893666,85.42301132,217.2813461,51.3154342,300.5676127,46.03852696,0.608168483,0.401625203,2.433085828,1.114634502,1.365736779,2.753492732,Ok,Noisy,Clean,Clean,Stable
291,1018,3324.928878,34.52310324,2.378,603.5625579,47.51824742,103.3116718,2.797733978,74.66022269,84.11554811,222.3597812,51.29017757,301.1860201,46.06410452,0.598842067,0.299588317,2.505941367,1.107547121,1.372140966,2.817323045,Ok,Noisy,Clean,Clean,Stable
292,984,3254.043764,33.06093624,2.389,608.9298117,47.00502526,106.0718846,2.837393429,69.3058017,82.19616699,219.2463419,51.2959738,300.2077094,46.09217232,0.617367339,0.380028105,2.577367026,1.103646234,1.382795763,2.833368659,Ok,Noisy,Clean,Clean,Stable
293,1020,3559.650874,35.98205011,2.603,608.1829671,47.32510849,108.0931193,2.355998091,64.88863133,85.72387555,220.3814963,51.35553688,300.0200416,46.14810717,0.610417091,0.324080094,2.635041628,1.105531985,1.309949259,2.840656747,Ok,Noisy,Clean,Clean,Stable
294,1017,3706.847576,39.47981211,2.756,607.0853163,47.58009913,105.5527134,2.914832767,73.23504114,87.93946569,222.0678397,51.21118123,300.5849892,46.11677056,0.608495187,0.341033917,2.726119477,1.107403193,1.395582581,2.926334558,Ok,Noisy,Clean,Clean,Stable
295,985,3748.034646,38.76312754,2.888,607.9952186,46.04633597,104.4582039,3.09258546,74.06572776,85.52403522,217.1559209,51.22535744,300.712448,46.1502987,0.615412326,0.355068386,2.827022474,1.113580963,1.355698329,2.956292126,Ok,Noisy,Clean,Clean,Stable
296,986,3926.790161,38.37799852,3.068,601.1320725,44.8700535,108.5794541,2.426112972,67.62754092,77.14777638,220.9181865,51.06737047,300.4866809,46.0750881,0.617548927,0.325511549,2.919905001,1.103289701,1.346991212,3.000037777,Ok,Noisy,Clean,Clean,Stable
297,998,4292.783515,43.43646517,3.395,602.2733914,45.19370403,107.4356889,2.574356278,80.57961547,93.20935775,218.5970829,51.19755924,300.1604794,46.17358464,0.603181089,0.310772337,3.110337502,1.118133732,1.358558123,3.115126523,Ok,Noisy,Clean,Clean,Stable
298,1007,4515.191142,47.23918726,3.587,599.9702115,46.95989311,109.2600931,3.077515801,79.86608085,85.89058447,219.0828814,51.2045397,300.6921252,46.16593903,0.609573226,0.380405522,3.277952445,1.100755593,1.378899398,3.180961464,Ok,Noisy,Clean,Clean,Stable
299,1011,4695.612515,48.11872621,3.751,605.6774358,46.01975438,112.156457,2.13418456,76.38063123,92.63075871,220.9138678,51.04665601,301.1524111,46.1573832,0.614264507,0.316585401,3.366851396,1.103203805,1.313385842,3.208464029,Ok,Noisy,Clean,Clean,Stable
300,991,4888.70708,51.84084275,4.024,594.6910817,45.69990024,113.4156313,2.160740793,76.24178495,92.64321411,219.3536318,51.4593318,300.1221025,46.18058781,0.613173057,0.368462559,3.614745795,1.110366433,1.398187891,3.366695242,Ok,Noisy,Clean,Clean,Stable
301,987,4924.157863,52.06677709,4.075,596.1119174,46.26008618,111.9487618,2.161726399,78.22433036,87.30316854,223.5975682,51.12588215,300.7495685,46.12839289,0.621282197,0.379409154,3.667565486,1.109354702,1.322492969,3.350192302,Ok,Noisy,Clean,Clean,Stable
302,983,4926.607823,48.63632004,4.090,597.0989413,46.01087969,113.3829519,2.875480189,77.62065146,88.56848037,221.8845395,51.45152703,300.8682758,46.16265765,0.619219936,0.375135748,3.678537509,1.108650127,1.304705989,3.348222591,Ok,Noisy,Clean,Clean,Stable
303,1006,5181.08822,52.13871621,4.254,598.0254859,46.77867763,113.7508409,2.6618598,76.21501902,96.68962692,219.8625104,51.34420165,300.7618575,46.18255988,0.602277898,0.38371777,3.799558645,1.100845975,1.385202243,3.446006304,Ok,Noisy,Clean,Clean,Stable
304,992,5224.842615,52.1392961,4.354,595.9078728,46.11077256,113.5425736,2.957218935,84.58046685,87.52883981,222.9915444,51.36022707,300.5453724,46.25675279,0.616339393,0.398587344,3.907291661,1.105993502,1.375986473,3.49130736,Ok,Noisy,Clean,Clean,Stable
305,1004,5382.130985,54.91678623,4.464,598.8119288,46.73113773,113.6005896,2.475724572,80.83422911,94.4191638,220.1353563,51.33125527,300.6371961,46.18198567,0.611998212,0.383999791,3.988609619,1.102008912,1.315646744,3.503933934,Ok,Noisy,Clean,Clean,Stable
306,1018,5519.739109,54.90278192,4.531,592.2357469,48.98975262,114.2863977,2.439824636,82.87166091,97.91692165,221.963215,51.17385435,299.8994151,46.25164151,0.603934888,0.368763672,4.030900665,1.103409165,1.369938652,3.558065515,Ok,Noisy,Clean,Clean,Stable
307,1010,5677.93353,54.11853384,4.730,595.9650304,47.49279548,116.3094863,3.224414904,73.59040316,94.15059253,219.9170011,51.02412155,299.7596516,46.2636957,0.610259017,0.316717368,4.195894736,1.103321097,1.310402554,3.622570048,Ok,Noisy,Clean,Clean,Stable
308,1011,5998.723405,61.39900058,5.038,599.8696517,47.78842381,115.426196,2.463735493,87.82848103,91.94861887,222.6220721,51.04044312,300.5722011,46.26009023,0.608826622,0.335987156,4.505056917,1.104314582,1.371229183,3.803552881,Ok,Noisy,Clean,Clean,Stable
309,1018,6205.753678,60.95802857,5.207,595.4960057,45.51154021,116.577663,3.245635023,83.3047493,96.07130156,219.5563976,51.25201189,300.6178122,46.24316557,0.59967337,0.325765831,4.6650265,1.117901722,1.402411477,3.910425963,Ok,Noisy,Clean,Clean,Stable
310,997,6170.317475,61.94558601,5.280,595.8831936,49.83891229,117.5776492,2.789407838,80.03170429,103.341163,224.2474302,51.38178838,300.2555009,46.287414,0.6118046,0.352384575,4.771077613,1.103789629,1.358422884,3.925748221,Ok,Noisy,Clean,Clean,Stable
311,997,6412.475698,62.94531376,5.526,592.2278562,48.84381409,120.0619147,3.27321998,88.11813556,96.38774989,224.541223,50.99448024,299.705683,46.2630698,0.614220945,0.392002062,5.058323266,1.113563407,1.392593125,4.080834599,Ok,Noisy,Clean,Clean,Stable
312,982,6341.532208,62.81777715,5.539,590.0139425,49.47223935,122.1459762,3.006821581,86.1797365,103.6917873,224.2191864,51.34619396,300.5244552,46.24901014,0.601869872,0.372017893,5.064565016,1.104809692,1.362888299,4.073576059,Ok,Noisy,Clean,Clean,Stable
313,985,6389.905084,63.8688262,5.572,590.2891333,48.76820135,119.8481872,3.35278502,76.75789708,94.25144456,222.608982,51.0924196,299.5078588,46.22552902,0.612819249,0.352259568,5.09514919,1.10268157,1.372277509,4.094545851,Ok,Noisy,Clean,Clean,Stable
314,1002,6692.146531,65.92789701,5.776,593.7026574,47.23013469,121.2870071,2.289494523,81.2415886,93.66347561,221.6433062,50.95528061,300.0789374,46.24297081,0.61267944,0.332950774,5.307604963,1.115708587,1.396364968,4.223331905,Ok,Noisy,Clean,Clean,Stable
315,985,6660.25934,69.1764674,5.843,589.3994699,47.30017319,120.1842484,2.978964472,86.991383,91.79170504,225.1413272,50.81049362,300.2942584,46.25891826,0.613597541,0.31691706,5.386559149,1.118951442,1.313552425,4.227664279,Ok,Noisy,Clean,Clean,Stable
316,1013,6853.944045,68.62341015,5.872,591.3252473,50.00680759,124.0922023,2.340915292,88.57609176,91.74094015,224.9569958,51.22606563,300.4497939,46.2501642,0.615291682,0.379648719,5.439507228,1.105282123,1.332939295,4.239487564,Ok,Noisy,Clean,Clean,Stable
317,997,6834.8391,68.11196397,5.950,590.5140648,49.3744666,122.4832165,3.255311505,80.91100876,100.7146328,225.6917104,51.11039613,301.0795949,46.27974873,0.601563195,0.333280994,5.509133514,1.119485403,1.383975778,4.322736751,Ok,Noisy,Clean,Clean,Stable
318,1020,7162.392125,68.47789097,6.134,588.656776,48.69736752,125.9192925,3.091939488,87.62507689,104.2237621,224.995596,51.05512609,301.1488855,46.32964285,0.613542125,0.322153916,5.720153292,1.098584341,1.366077502,4.407503165,Ok,Noisy,Clean,Clean,Stable
319,997,7023.150739,71.34424728,6.135,589.9578943,48.49235014,124.5257398,3.162922726,80.78536756,96.54078729,226.6530833,50.82915314,300.9686257,46.29569769,0.608342243,0.330446228,5.73480193,1.106374893,1.321243918,4.396663704,Ok,Noisy,Clean,Clean,Stable
320,1020,7383.937439,72.42637897,6.356,593.0432466,48.90499275,124.8787836,2.917612333,89.52164525,109.4727067,221.4462641,50.88549122,299.9749185,46.27591878,0.6133468,0.332935038,6.003192702,1.098433022,1.363802011,4.545163015,Ok,Noisy,Clean,Clean,Stable
321,995,1895.827527,18.84997917,1.000,531.1535852,45.3678853,106.2003747,2.605573335,65.89514156,80.41815377,216.9923194,39.23088865,300.876008,46.12493914,0.604071959,0.371308587,2.090202836,1.112783587,1.332991823,2.574395243,Ok,Ok,Dirty,Clean,Stable
322,991,1990.789103,23.46947885,1.096,530.5029145,45.01992893,107.8799787,2.452251964,72.50107504,78.27013905,221.2160604,39.30898302,300.3011511,46.08643069,0.618200418,0.395901848,2.131693325,1.105881496,1.364356362,2.597894111,Ok,Ok,Dirty,Clean,Stable
323,1006,2134.703709,24.38325298,1.224,536.1191173,45.81844813,108.2979887,2.947888248,79.70137324,86.74837069,219.2066575,39.38423077,299.978632,46.09216382,0.614658418,0.345097912,2.126774426,1.110026993,1.320494869,2.588410851,Ok,Ok,Dirty,Clean,Stable
324,993,2425.679792,23.73492343,1.531,529.7923904,45.50324534,110.4241671,2.35530716,78.59906836,91.84333044,220.8017446,39.12822418,299.9530728,46.13026314,0.615694811,0.31333978,2.202372139,1.114404032,1.323713696,2.638338753,Ok,Ok,Dirty,Clean,Stable
325,1017,2648.957187,25.17004068,1.715,536.2893888,45.2275504,110.8889059,2.705058857,76.11071958,94.00412888,222.3749468,39.17641941,300.5047288,46.12344084,0.613595781,0.312325475,2.248599345,1.110287388,1.36214281,2.678198666,Ok,Ok,Dirty,Clean,Stable
326,1001,2827.011346,30.38999772,1.919,526.1286781,45.53203429,110.1180264,2.848846875,76.24546124,87.98893356,218.3924902,39.39446602,301.3725126,46.18603191,0.611030055,0.381809586,2.364243166,1.115942511,1.395567495,2.739616726,Ok,Ok,Dirty,Clean,Stable
327,1013,2990.118261,32.36835783,2.061,528.6404431,45.38723212,114.2500954,3.255507896,77.29506738,89.14962389,219.0358447,39.07878636,300.4450963,46.20249645,0.60395882,0.343191762,2.391753246,1.101718044,1.326883538,2.72274811,Ok,Ok,Dirty,Clean,Stable
328,996,3141.102083,33.00425589,2.247,525.3085624,44.97874581,110.6404241,2.345310215,80.75748095,97.1322001,221.6253672,39.26321708,300.5162982,46.14971195,0.609372945,0.314878127,2.469225443,1.101982149,1.312898031,2.761190847,Ok,Ok,Dirty,Clean,Stable
329,1017,3347.247341,35.76345303,2.403,526.1569668,45.95587607,114.8194454,3.232356782,79.91719015,95.7392371,218.4487061,39.06754278,300.7530196,46.23609774,0.604110275,0.345447357,2.543791088,1.100981566,1.333185246,2.800753751,Ok,Ok,Dirty,Clean,Stable
330,991,3443.05019,37.21590292,2.566,530.8469183,45.39925932,116.004053,2.639698704,77.5881247,86.84503907,223.8436854,38.83933886,299.8672558,46.15663086,0.613719217,0.359659349,2.649573688,1.111683092,1.397973291,2.886724481,Ok,Ok,Dirty,Clean,Stable
331,1012,3529.538303,34.10276441,2.596,522.0308416,46.78493866,112.5634648,2.839618916,83.70362444,90.69234464,218.855019,39.35414733,300.7224247,46.24148832,0.605209033,0.316674493,2.628966184,1.110369493,1.337148358,2.857178251,Ok,Ok,Dirty,Clean,Stable
332,985,3594.409123,37.96186188,2.731,522.2896463,46.27392075,113.3854315,3.138199662,80.85992721,84.74806296,218.941417,39.1834206,300.5921888,46.185544,0.615685347,0.391445102,2.756754472,1.102874932,1.392951445,2.925269233,Ok,Ok,Dirty,Clean,Stable
333,1003,3754.713751,40.12613505,2.839,524.0679758,45.58566684,113.7719871,2.800012071,77.75301616,93.98478047,224.9651519,39.17683809,300.1546552,46.1592347,0.619522095,0.402094322,2.815466618,1.108044833,1.351548366,2.931976253,Ok,Ok,Dirty,Clean,Stable
334,987,3804.251636,41.17559029,2.939,525.3178751,45.08087357,116.364447,2.828090289,81.4911941,88.4486648,219.4569236,39.15436432,300.8963581,46.19427329,0.617449833,0.318703999,2.838269489,1.114687719,1.368808848,2.977503131,Ok,Ok,Dirty,Clean,Stable
335,999,3909.724786,42.41595712,3.012,524.2665093,46.61212491,115.3014078,2.861339989,77.29242595,92.23960871,222.7657741,39.03307055,300.0879255,46.26602396,0.604920085,0.325109621,2.872946622,1.119155179,1.403850789,3.015518919,Ok,Ok,Dirty,Clean,Stable
336,989,4001.552044,43.02687899,3.131,517.6440129,47.28635683,116.9484774,2.684613054,74.05740527,93.52509175,223.7802,39.10276651,301.0327897,46.25677529,0.60417229,0.359472744,2.96772687,1.117847262,1.388019676,3.046441763,Ok,Ok,Dirty,Clean,Stable
337,984,4281.37116,41.63691645,3.431,521.6734757,46.74353842,119.5123212,2.607811957,87.68544177,97.82767578,219.5576264,39.16712701,300.7268283,46.26062939,0.605778888,0.378111212,3.17737337,1.111783144,1.327004279,3.11292088,Ok,Ok,Dirty,Clean,Stable
338,996,4337.121412,42.03541056,3.451,514.7555052,46.84751468,117.6294886,2.809967543,77.35975321,101.5605455,220.7898363,39.1705638,300.5477435,46.21893891,0.600860966,0.32803409,3.157190209,1.109099943,1.305398725,3.103821477,Ok,Ok,Dirty,Clean,Stable
