rpm,motor_power,torque,noise_db,wpump_outlet_press,water_inlet_temp,water_outlet_temp,wpump_power,water_flow,oil_tank_temp,bearings,wpump,radiator,exvalve,air_flow,outlet_pressure_bar,outlet_temp
490,2590.418725,51.89961606,40.47155775,2.692940735,56.09699585,68.67178076,217.644158,58.92637209,45.96030512,0,0,0,1,198.895278,3.438,91.47267819
497,2614.183965,54.17478578,42.59206347,2.096249447,52.10554335,73.44961041,214.5478868,58.98796716,45.94229469,0,0,0,1,198.5894047,3.443,89.24260026
491,2726.413971,57.33914165,40.72721948,2.478501082,51.74055237,66.29894816,220.119057,58.90835337,45.96382225,0,0,0,1,197.7185144,3.714,91.49440297
501,2878.569323,58.41253002,42.14036067,2.151441179,56.23399415,66.43785663,216.4900358,58.77987462,46.01046678,0,0,0,1,197.057476,3.944,93.3236351
493,2863.614808,58.88042226,43.47791105,2.449118881,55.4783874,71.47219111,216.1710552,58.87012893,45.92063643,0,0,0,1,198.1154691,3.978,92.65990563
496,2966.627047,58.84303191,40.06204475,2.210951547,62.21028496,75.19645098,217.7906513,58.78724283,45.94130048,0,0,0,1,198.6685775,4.156,93.28902574
483,2928.779259,59.82719715,43.39000418,2.735114908,61.11234043,67.73300739,219.7431037,58.88256133,45.96679855,0,0,0,1,198.8239082,4.193,92.70463269
518,3221.788751,59.49934819,44.35544697,2.90931698,54.13391742,75.39877541,220.7184058,58.83314209,46.06891207,0,0,0,1,197.3313962,4.476,96.85539526
503,3194.808368,65.11440095,40.31920499,2.464286532,61.6120519,70.1162254,217.1549575,58.87059372,46.01054632,0,0,0,1,196.3487887,4.562,97.20303324
491,3233.767544,65.22648808,42.88693616,2.747289691,60.28841824,72.54875896,220.5528225,58.80268495,46.04575529,0,0,0,1,196.119,4.739,97.74017635
509,3373.627603,66.24206672,41.6898931,2.447065613,60.65470464,71.34686113,220.5419588,58.66536757,46.0002319,0,0,0,1,196.6804963,4.852,96.78411728
506,3498.531287,70.02862197,42.23701465,2.210403903,63.7917361,75.40474187,220.3638645,58.78739291,46.0375609,0,0,0,1,195.5297482,5.13,98.99297381
512,3560.427216,71.01626448,43.70094638,2.547978544,65.14763233,80.47718762,220.2095548,58.77109828,45.98709642,0,0,0,1,195.6835997,5.189,99.51876901
518,3760.710152,70.62179338,40.41415221,2.686004343,68.17690968,79.60583733,220.419356,58.65058942,46.00324855,0,0,0,1,194.9811007,5.514,101.6229485
482,3587.141512,73.75639075,40.08841238,2.091554697,63.56455387,71.34906435,220.8964711,58.72475195,46.0246224,0,0,0,1,193.9343214,5.574,98.06088512
494,3689.773892,73.38859586,44.86429213,2.89484785,64.9349716,81.3186082,218.7159569,58.78538555,46.01758595,0,0,0,1,194.7131731,5.646,102.461535
508,3825.167348,74.0677058,43.9652281,2.39249169,65.0754767,80.68389074,220.9723243,58.68732435,46.08788588,0,0,0,1,194.7242273,5.752,99.07044469
503,3904.144421,77.32173885,42.7959294,2.471700929,65.70114693,78.75287965,220.9104261,58.6787603,46.08624762,0,0,0,1,194.6882627,5.97,100.6326495
488,3838.134369,77.29486268,43.70595176,2.814748749,64.74726603,79.14816309,221.3302846,58.72338371,46.04927251,0,0,0,1,194.8850398,6.017,101.7608613
494,3958.584098,77.67617338,41.9850074,2.141800035,66.91737058,81.41927419,217.1416185,58.67930479,46.14194081,0,0,0,1,194.9370163,6.181,103.9718257
490,3974.935068,79.33624913,40.56424561,2.193813053,69.28412359,77.99623667,221.8161322,58.58427602,46.07924747,0,0,0,1,193.1989206,6.27,104.6610876
488,4091.404732,82.99231449,40.79735446,2.656845044,65.12159102,79.25905594,218.9684858,58.63030985,46.06977154,0,0,0,1,193.2375943,6.539,106.7448195
489,4262.444339,86.86632348,42.52291037,2.119357745,77.74012671,82.90172082,220.2462159,58.64055598,46.17790565,0,0,0,1,192.9086357,6.865,104.2041047
481,4319.307567,88.65283384,41.43042202,2.174651666,74.61588667,90.86818186,221.8333,58.53217561,46.09067229,0,0,0,1,192.0715809,7.098,108.6047389
486,4402.391995,88.82547991,45.83738182,2.624558454,79.45911684,81.04610221,222.1415903,58.50787032,46.11791677,0,0,0,1,191.5353213,7.197,109.9956396
516,4675.909203,87.31133694,42.07636555,2.822537684,66.49774622,84.92654958,217.721972,58.56206063,46.21483222,0,0,0,1,190.3511164,7.308,108.7192084
505,4677.260229,92.26397596,40.63419799,2.77348439,79.44628699,91.26689746,224.1589183,58.5793552,46.13993142,0,0,0,1,190.197904,7.471,109.183412
1012,1914.739036,19.78153986,45.62273233,2.260377367,47.37791815,67.88588516,216.3978822,58.93663007,45.93182093,0,0,0,0,1228.613809,1,85.60870984
1011,1963.691493,18.59699606,45.59969283,2.417714925,54.85465451,67.34076564,217.8561701,58.93288048,45.9143922,0,0,0,0,1213.267747,1.047,88.1791936
998,2051.530948,23.44893794,45.69334373,2.6726069,55.52766001,63.25168318,216.119664,58.88363168,45.92052025,0,0,0,0,1227.917651,1.148,86.99798592
994,2226.507911,25.72312684,44.95236741,2.150524669,54.99384301,63.415227,218.2883981,58.94486882,45.95877842,0,0,0,0,1208.550648,1.329,86.62331827
1002,2524.623465,25.1932289,45.76105725,2.053386422,56.31878361,65.98162323,217.2239547,58.79862471,45.95346007,0,0,0,0,1212.020215,1.621,88.50558399
1010,2596.099709,26.38758795,46.67897687,2.374804701,54.67357904,70.02906537,217.4462558,58.96711666,45.97169917,0,0,0,0,1214.664418,1.674,92.79620603
1016,2932.057508,31.30695803,46.96347241,2.189405571,59.18989658,66.63764927,215.4463882,58.92735868,45.99868201,0,0,0,0,1224.067486,1.998,93.37348984
1005,2948.383298,29.6148038,45.6457601,2.705196946,57.26612475,72.49223448,216.4191856,58.75505855,46.00119309,0,0,0,0,1222.768216,2.035,93.81668285
982,2998.283947,33.21321455,45.50898585,2.319870991,60.75816164,74.6627429,219.7958666,58.88824968,45.92751402,0,0,0,0,1217.18303,2.136,90.65884565
1017,3076.668456,29.31809314,46.62094448,2.564330593,57.00637549,73.11927761,218.8019218,58.76552258,45.9570421,0,0,0,0,1204.691082,2.136,93.83294343
980,3107.119474,35.21327018,45.41026625,2.257175505,64.295215,65.1768267,217.3968176,58.80325638,45.96025376,0,0,0,0,1202.007587,2.246,92.48766096
981,3332.939285,37.22280162,46.24417414,2.438410076,60.90948257,65.79652569,219.0575103,58.76459292,45.98678594,0,0,0,0,1217.893638,2.479,95.58414495
982,3479.089206,37.30771233,47.05002078,2.867614915,65.6100551,66.91590851,216.2680066,58.78339587,45.99813246,0,0,0,0,1215.732023,2.626,95.37698899
989,3644.029618,36.58672629,47.27817118,2.051165657,67.079218,70.42396129,220.0676305,58.74666078,46.00891058,0,0,0,0,1212.684443,2.772,94.17162964
980,3820.277208,41.74050499,47.24113251,2.255138173,65.48492005,68.3553094,219.0520027,58.76793434,46.0623183,0,0,0,0,1208.897784,2.974,94.74327491
1002,4146.199852,43.25859113,45.11316373,2.742162769,63.74184477,74.69958504,217.8523941,58.64306036,46.07284828,0,0,0,0,1206.205343,3.233,99.24587054
984,4111.556593,43.97073352,45.80337625,2.333427982,57.9841249,71.75872417,217.8381768,58.78670133,45.9756775,0,0,0,0,1203.07837,3.258,97.59037862
983,4125.938088,41.11709324,47.84741697,2.429049514,59.53392236,81.14193365,217.4142506,58.79005394,46.04372719,0,0,0,0,1195.059413,3.281,98.49823884
995,4200.621147,43.90559513,48.20381073,2.222948939,61.29994304,68.2105695,219.619039,58.73033057,46.02750514,0,0,0,0,1210.364425,3.31,96.76086238
983,4279.936651,44.9512417,45.84100293,2.953768134,67.74912733,76.24970443,218.4000101,58.67338372,46.1062423,0,0,0,0,1210.53176,3.437,98.51569979
992,4467.1079,46.89910862,45.95718842,2.041368193,62.84193946,77.67548982,218.9220742,58.65852151,46.05158666,0,0,0,0,1190.450333,3.595,101.8509309
1002,4673.164575,48.08515459,45.71763243,2.762803688,67.45845933,82.66240638,220.4530888,58.65970812,46.0309048,0,0,0,0,1207.067414,3.761,101.2210454
1007,4937.788723,49.59277971,45.27662087,2.256277237,71.99146335,78.24876991,220.7467621,58.62583489,46.12070853,0,0,0,0,1189.723209,4.009,102.4898179
984,5133.93353,51.69098474,45.67104381,2.836895761,63.93311931,78.86867191,218.5855478,58.59228911,46.09987314,0,0,0,0,1205.850876,4.302,106.0980346
981,5269.12864,54.63987043,49.05353533,2.634742324,69.97256672,81.42208007,221.9480708,58.59992904,46.09246112,0,0,0,0,1197.976862,4.447,102.8876799
990,5498.119301,56.06117049,45.06852141,2.898039484,66.98518564,78.28857296,221.2622663,58.5417145,46.14806938,0,0,0,0,1195.967957,4.644,104.9872055
1008,5797.568917,59.29536812,48.60063909,3.138292769,66.26693507,82.33941656,220.2537699,58.62632151,46.07813047,0,0,0,0,1193.565112,4.853,105.3916567
993,5796.150933,60.14634755,48.4360476,2.678195326,67.62504293,85.73825751,219.608702,58.63441397,46.1242673,0,0,0,0,1199.361562,4.928,106.5020317
1009,6052.722539,58.91378442,49.79472076,2.432286153,68.04851569,87.6555159,221.5150446,58.53797419,46.08589917,0,0,0,0,1200.650735,5.103,108.6605376
995,6120.229552,62.73423689,47.90212126,2.089101106,73.4204735,87.70365365,217.4855867,58.67657656,46.17029567,0,0,0,0,1198.618455,5.245,109.2575608
983,6361.251627,64.71795237,49.91092778,3.104732577,70.09183083,89.8822853,221.2777608,58.46390454,46.12376291,0,0,0,0,1184.943834,5.552,110.397826
1004,6503.030769,65.13770186,47.77971024,2.727914963,76.66240275,94.41646723,220.2602633,58.55121236,46.13376561,0,0,0,0,1188.488744,5.576,111.8239011
993,6499.083249,67.09976822,46.07423172,2.538758712,77.14823481,83.04484718,221.322192,58.56658532,46.15276772,0,0,0,0,1181.621142,5.632,109.1891345
986,6693.30925,66.03138061,48.80055641,2.141155624,80.11582708,83.48603992,220.403825,58.40003555,46.2185423,0,0,0,0,1186.296027,5.869,112.0817712
1000,6854.051877,66.79028745,48.97031953,2.365156429,80.71837743,94.76936042,218.2410502,58.48770137,46.15233652,0,0,0,0,1179.19049,5.953,109.7805954
986,6972.344097,69.4405762,44.88452451,2.739704574,70.49891673,87.45170929,220.012404,58.3353218,46.15137471,0,0,0,0,1185.623493,6.155,113.9887694
991,7297.232001,72.02496208,45.51990933,2.871152319,76.09147553,89.25724056,219.7462346,58.48115385,46.22930765,0,0,0,0,1180.669899,6.449,112.7009977
1008,7537.02417,76.18991389,51.07107102,2.530730382,76.2475459,95.65567465,220.2971583,58.46921933,46.21438008,0,0,0,0,1179.606256,6.581,114.2412583
981,7583.142987,74.0539919,51.16202176,3.105432918,82.61975529,89.97317818,222.5014323,58.31865103,46.22999371,0,0,0,0,1183.215102,6.807,116.9487663
1010,8076.741634,78.53405531,47.33958818,2.343521583,88.94031978,95.39758887,221.1854826,58.27132754,46.24302395,0,0,0,0,1183.954765,7.1,118.1685536
1019,1920.8211,21.71947683,51.89092182,2.60338799,52.16491247,65.57310967,217.1883717,58.84665505,45.92739115,1,0,0,0,1219.927335,1,89.76592304
995,1945.325783,22.64379039,51.107406,2.409483954,51.20504837,65.37543935,218.0484036,58.95971563,45.96166464,1,0,0,0,1216.591416,1.049,89.03368733
982,1974.332914,19.78148287,51.20763942,2.160076737,57.52563191,63.48628651,218.8622932,58.89194122,45.9595562,1,0,0,0,1227.699677,1.093,88.80329829
999,2027.383646,20.94636388,51.66846482,2.16851986,49.04465934,65.5532663,216.4921059,59.0100917,45.89043038,1,0,0,0,1213.555237,1.127,89.69793701
981,2178.281118,24.65287219,51.75421887,2.335815621,53.66881005,71.12173466,216.4902116,58.9372237,45.90216832,1,0,0,0,1225.239447,1.302,87.05142709
1003,2521.8254,28.28181484,51.78033207,1.961843146,55.58334215,69.32199035,218.8682987,58.92059654,45.94562087,1,0,0,0,1221.650554,1.617,90.84535962
1010,2838.03373,27.63446262,52.17357107,2.45316423,54.36974088,62.99413357,217.8892243,58.80114089,46.03328407,1,0,0,0,1215.250277,1.913,94.18335082
1005,3152.2291,31.03060996,52.16388467,2.153428083,58.86878913,73.65592459,215.2286054,58.85336834,46.00384213,1,0,0,0,1214.699063,2.24,95.54872145
1018,3385.440346,32.09487453,51.71764886,2.178276982,56.28361527,72.48215603,216.8259596,58.81117572,45.98213574,1,0,0,0,1216.888063,2.436,94.93019112
1002,3576.500343,36.66793166,52.6443374,2.331012901,56.76912615,71.47624561,218.7172971,58.68993653,46.0447746,1,0,0,0,1211.820837,2.666,97.88997997
998,3841.314157,37.53769116,53.14312264,2.912211656,62.24038866,72.93613464,218.3760879,58.69084616,46.0592423,1,0,0,0,1218.455261,2.941,96.81590501
1004,4154.797281,43.68186252,51.45273027,2.940354128,64.67964915,79.02216252,216.9659088,58.68971882,46.07644489,1,0,0,0,1213.619753,3.236,98.86443472
987,4289.636366,44.20044696,52.30187708,2.579816232,67.18262299,76.28099157,218.8996643,58.69943272,46.009221,1,0,0,0,1217.330248,3.428,98.89010727
1003,4504.482928,46.31691399,51.24296082,2.931020936,68.26916351,77.7035508,219.7332103,58.79060457,46.07195444,1,0,0,0,1207.395618,3.587,99.74469362
985,4488.86616,47.32196034,51.39287961,2.792437463,62.02427076,74.75711466,219.6371062,58.75297731,46.03055512,1,0,0,0,1209.252597,3.643,102.6126296
984,4787.841072,47.23591947,52.96530759,2.323495877,64.81937629,73.79440558,220.3176549,58.75503365,46.12399993,1,0,0,0,1214.489117,3.95,100.5465834
996,4929.963971,52.13055794,53.11788251,2.149676373,70.88447945,78.95886088,221.3814264,58.76971329,46.09403947,1,0,0,0,1208.876203,4.046,103.0138717
986,4917.190323,49.44986405,51.33523135,2.611701624,67.57227959,82.87081672,220.0092676,58.71912038,46.08117309,1,0,0,0,1203.640257,4.068,104.3351316
997,5139.804426,52.29800707,51.0262619,2.833858901,64.57947582,83.64008561,217.7298975,58.63348532,46.09145536,1,0,0,0,1210.007807,4.252,102.1968779
1011,5247.940288,51.22979116,51.35301603,2.458757833,71.023478,80.30391052,218.4086383,58.71879321,46.11040023,1,0,0,0,1207.809757,4.3,105.1116298
1015,5481.657861,55.28326914,54.90779858,2.355914742,70.39260278,82.45470251,218.2375911,58.57074016,46.12975896,1,0,0,0,1210.3024,4.512,104.3479744
993,5421.783518,53.62310144,50.99890591,2.301356917,63.8774868,82.25019399,216.9430987,58.69322618,46.05512691,1,0,0,0,1199.13657,4.552,105.8437726
986,5482.828612,54.51051059,51.3984013,2.154465427,68.41102603,85.70687889,218.0447078,58.60311596,46.10101845,1,0,0,0,1205.6097,4.643,105.6531886
1014,5708.076919,58.2487146,53.90992563,2.567898163,71.01725616,87.15057542,221.9690887,58.55961614,46.06424715,1,0,0,0,1196.342121,4.738,107.085616
990,5859.1001,60.1489673,54.39335183,2.132507138,76.41279538,78.67103593,222.2439614,58.50170466,46.13735587,1,0,0,0,1205.260889,5.004,107.2843715
1018,6154.282684,59.46969793,51.52902538,3.127469569,68.34688397,81.72799585,221.6701213,58.61008851,46.1985367,1,0,0,0,1188.362169,5.16,108.0655443
998,6121.86396,62.00660397,55.82631601,2.233790657,73.37437842,92.61991282,218.7915661,58.44816195,46.12668354,1,0,0,0,1197.987836,5.226,109.9768432
1001,6377.344328,63.90029178,51.70700585,2.287356611,71.72586527,84.4779914,218.62517,58.50196698,46.12260404,1,0,0,0,1202.942523,5.465,110.5165798
1006,6691.995361,63.84880145,54.41435386,2.917412908,82.07738397,86.67530656,220.0646309,58.55326659,46.1954914,1,0,0,0,1200.224376,5.755,111.2538379
1010,6818.495035,65.85911694,56.11386455,2.992554254,80.39300222,86.64285569,222.3353408,58.56497095,46.18473876,1,0,0,0,1187.633623,5.859,111.9192678
1005,6884.725157,70.28833244,55.58321877,2.459796612,79.95436738,90.59319456,222.907733,58.45314588,46.20934128,1,0,0,0,1184.740045,5.949,110.989013
1019,7242.455422,71.94410754,53.02612759,2.998908291,80.83445211,90.19544547,219.4307918,58.38160448,46.18540871,1,0,0,0,1197.969439,6.221,111.5343874
981,7078.95207,73.67813354,50.95727117,2.846326794,77.59875659,88.88533866,220.0779966,58.45181258,46.19666271,1,0,0,0,1187.880868,6.294,114.9019865
987,7391.394208,76.43543492,54.76239871,2.543307743,83.94159802,93.75560823,219.9870999,58.53293514,46.22490906,1,0,0,0,1185.359573,6.575,115.7089386
1013,7875.421226,77.30762653,58.00278257,3.072739928,81.81982361,95.59657398,219.6172814,58.48496147,46.22100351,1,0,0,0,1190.53945,6.879,116.0096746
997,7981.143007,80.66307788,51.99194567,3.285571547,84.07066627,94.58778999,223.7061225,58.43033352,46.27645429,1,0,0,0,1188.242041,7.1,118.0323493
1015,8267.485206,78.16237639,52.866461,2.869240218,82.41351179,97.88641683,220.6945919,58.279589,46.24129209,1,0,0,0,1187.582498,7.254,121.5526406
993,8200.599309,83.58220118,58.00549663,2.598062812,78.12314777,96.58535539,223.0843807,58.31888114,46.23030615,1,0,0,0,1181.095395,7.351,119.4761682
985,8402.617976,82.49045832,57.00533262,2.490118872,78.87290357,97.36314647,224.811577,58.40581517,46.24909372,1,0,0,0,1180.923719,7.613,118.7672466
1015,8823.835952,86.76212538,57.91481888,3.353634355,83.48723899,98.1121868,221.2019455,58.16868683,46.22246707,1,0,0,0,1178.57639,7.801,124.0637664
993,1898.833799,18.23458366,44.93949914,2.483648083,64.149679,75.37768332,220.7925332,51.51281446,46.01735601,0,1,0,0,1226.810113,1,95.43872937
985,1971.257693,21.30460802,45.0548395,2.801069266,59.85592859,70.60470368,217.8343593,51.44335719,46.02375384,0,1,0,0,1227.187135,1.081,98.34030057
1002,2105.84681,25.00440205,45.64575001,2.92969147,59.01775231,74.74446915,218.4116842,51.19029384,46.09498078,0,1,0,0,1212.739709,1.201,96.74072358
1005,2241.482253,22.77657481,45.65479247,2.91945653,68.35267929,77.94449944,219.6639688,51.60235976,46.0512181,0,1,0,0,1226.736538,1.332,98.40678437
988,2379.190177,26.18963813,45.00302276,2.776505354,60.41819808,74.1054019,219.6262735,51.77657034,45.9970008,0,1,0,0,1227.114971,1.493,101.0390368
996,2465.256234,26.26779532,45.86086337,2.943093853,61.49575277,80.48556045,222.0530033,51.64973887,46.09443488,0,1,0,0,1217.856946,1.568,100.7402405
1020,2796.211051,28.3076794,45.40446233,2.79593317,64.55153229,79.29970938,220.640004,51.5702485,46.00875715,0,1,0,0,1217.322615,1.858,102.8576316
1007,2849.995865,27.00375323,46.23383556,2.448588342,67.98956387,84.53538901,219.231048,51.55009892,46.05537649,0,1,0,0,1223.980765,1.931,100.3945607
1002,2908.240296,32.61615841,45.32100424,2.755792024,65.82839419,81.26213662,220.8159501,51.12988771,46.03617999,0,1,0,0,1203.158249,2.004,104.5131178
1016,3026.993168,30.16714808,45.31515689,2.137459482,70.37893666,85.42301132,217.2813461,51.3154342,46.03852696,0,1,0,0,1219.464879,2.088,103.5275976
1018,3324.928878,34.52310324,47.51824742,2.797733978,74.66022269,84.11554811,222.3597812,51.29017757,46.06410452,0,1,0,0,1207.125116,2.378,103.3116718
984,3254.043764,33.06093624,47.00502526,2.837393429,69.3058017,82.19616699,219.2463419,51.2959738,46.09217232,0,1,0,0,1217.859623,2.389,106.0718846
1020,3559.650874,35.98205011,47.32510849,2.355998091,64.88863133,85.72387555,220.3814963,51.35553688,46.14810717,0,1,0,0,1216.365934,2.603,108.0931193
1017,3706.847576,39.47981211,47.58009913,2.914832767,73.23504114,87.93946569,222.0678397,51.21118123,46.11677056,0,1,0,0,1214.170633,2.756,105.5527134
985,3748.034646,38.76312754,46.04633597,3.09258546,74.06572776,85.52403522,217.1559209,51.22535744,46.1502987,0,1,0,0,1215.990437,2.888,104.4582039
986,3926.790161,38.37799852,44.8700535,2.426112972,67.62754092,77.14777638,220.9181865,51.06737047,46.0750881,0,1,0,0,1202.264145,3.068,108.5794541
998,4292.783515,43.43646517,45.19370403,2.574356278,80.57961547,93.20935775,218.5970829,51.19755924,46.17358464,0,1,0,0,1204.546783,3.395,107.4356889
1007,4515.191142,47.23918726,46.95989311,3.077515801,79.86608085,85.89058447,219.0828814,51.2045397,46.16593903,0,1,0,0,1199.940423,3.587,109.2600931
1011,4695.612515,48.11872621,46.01975438,2.13418456,76.38063123,92.63075871,220.9138678,51.04665601,46.1573832,0,1,0,0,1211.354872,3.751,112.156457
991,4888.70708,51.84084275,45.69990024,2.160740793,76.24178495,92.64321411,219.3536318,51.4593318,46.18058781,0,1,0,0,1189.382163,4.024,113.4156313
987,4924.157863,52.06677709,46.26008618,2.161726399,78.22433036,87.30316854,223.5975682,51.12588215,46.12839289,0,1,0,0,1192.223835,4.075,111.9487618
983,4926.607823,48.63632004,46.01087969,2.875480189,77.62065146,88.56848037,221.8845395,51.45152703,46.16265765,0,1,0,0,1194.197883,4.09,113.3829519
1006,5181.08822,52.13871621,46.77867763,2.6618598,76.21501902,96.68962692,219.8625104,51.34420165,46.18255988,0,1,0,0,1196.050972,4.254,113.7508409
992,5224.842615,52.1392961,46.11077256,2.957218935,84.58046685,87.52883981,222.9915444,51.36022707,46.25675279,0,1,0,0,1191.815746,4.354,113.5425736
1004,5382.130985,54.91678623,46.73113773,2.475724572,80.83422911,94.4191638,220.1353563,51.33125527,46.18198567,0,1,0,0,1197.623858,4.464,113.6005896
1018,5519.739109,54.90278192,48.98975262,2.439824636,82.87166091,97.91692165,221.963215,51.17385435,46.25164151,0,1,0,0,1184.471494,4.531,114.2863977
1010,5677.93353,54.11853384,47.49279548,3.224414904,73.59040316,94.15059253,219.9170011,51.02412155,46.2636957,0,1,0,0,1191.930061,4.73,116.3094863
1011,5998.723405,61.39900058,47.78842381,2.463735493,87.82848103,91.94861887,222.6220721,51.04044312,46.26009023,0,1,0,0,1199.739303,5.038,115.426196
1018,6205.753678,60.95802857,45.51154021,3.245635023,83.3047493,96.07130156,219.5563976,51.25201189,46.24316557,0,1,0,0,1190.992011,5.207,116.577663
997,6170.317475,61.94558601,49.83891229,2.789407838,80.03170429,103.341163,224.2474302,51.38178838,46.287414,0,1,0,0,1191.766387,5.28,117.5776492
997,6412.475698,62.94531376,48.84381409,3.27321998,88.11813556,96.38774989,224.541223,50.99448024,46.2630698,0,1,0,0,1184.455712,5.526,120.0619147
982,6341.532208,62.81777715,49.47223935,3.006821581,86.1797365,103.6917873,224.2191864,51.34619396,46.24901014,0,1,0,0,1180.027885,5.539,122.1459762
985,6389.905084,63.8688262,48.76820135,3.35278502,76.75789708,94.25144456,222.608982,51.0924196,46.22552902,0,1,0,0,1180.578267,5.572,119.8481872
1002,6692.146531,65.92789701,47.23013469,2.289494523,81.2415886,93.66347561,221.6433062,50.95528061,46.24297081,0,1,0,0,1187.405315,5.776,121.2870071
985,6660.25934,69.1764674,47.30017319,2.978964472,86.991383,91.79170504,225.1413272,50.81049362,46.25891826,0,1,0,0,1178.79894,5.843,120.1842484
1013,6853.944045,68.62341015,50.00680759,2.340915292,88.57609176,91.74094015,224.9569958,51.22606563,46.2501642,0,1,0,0,1182.650495,5.872,124.0922023
997,6834.8391,68.11196397,49.3744666,3.255311505,80.91100876,100.7146328,225.6917104,51.11039613,46.27974873,0,1,0,0,1181.02813,5.95,122.4832165
1020,7162.392125,68.47789097,48.69736752,3.091939488,87.62507689,104.2237621,224.995596,51.05512609,46.32964285,0,1,0,0,1177.313552,6.134,125.9192925
997,7023.150739,71.34424728,48.49235014,3.162922726,80.78536756,96.54078729,226.6530833,50.82915314,46.29569769,0,1,0,0,1179.915789,6.135,124.5257398
1020,7383.937439,72.42637897,48.90499275,2.917612333,89.52164525,109.4727067,221.4462641,50.88549122,46.27591878,0,1,0,0,1186.086493,6.356,124.8787836
995,1895.827527,18.84997917,45.3678853,2.605573335,65.89514156,80.41815377,216.9923194,39.23088865,46.12493914,0,0,1,0,1062.30717,1,106.2003747
991,1990.789103,23.46947885,45.01992893,2.452251964,72.50107504,78.27013905,221.2160604,39.30898302,46.08643069,0,0,1,0,1061.005829,1.096,107.8799787
1006,2134.703709,24.38325298,45.81844813,2.947888248,79.70137324,86.74837069,219.2066575,39.38423077,46.09216382,0,0,1,0,1072.238235,1.224,108.2979887
993,2425.679792,23.73492343,45.50324534,2.35530716,78.59906836,91.84333044,220.8017446,39.12822418,46.13026314,0,0,1,0,1059.584781,1.531,110.4241671
1017,2648.957187,25.17004068,45.2275504,2.705058857,76.11071958,94.00412888,222.3749468,39.17641941,46.12344084,0,0,1,0,1072.578778,1.715,110.8889059
1001,2827.011346,30.38999772,45.53203429,2.848846875,76.24546124,87.98893356,218.3924902,39.39446602,46.18603191,0,0,1,0,1052.257356,1.919,110.1180264
1013,2990.118261,32.36835783,45.38723212,3.255507896,77.29506738,89.14962389,219.0358447,39.07878636,46.20249645,0,0,1,0,1057.280886,2.061,114.2500954
996,3141.102083,33.00425589,44.97874581,2.345310215,80.75748095,97.1322001,221.6253672,39.26321708,46.14971195,0,0,1,0,1050.617125,2.247,110.6404241
1017,3347.247341,35.76345303,45.95587607,3.232356782,79.91719015,95.7392371,218.4487061,39.06754278,46.23609774,0,0,1,0,1052.313934,2.403,114.8194454
991,3443.05019,37.21590292,45.39925932,2.639698704,77.5881247,86.84503907,223.8436854,38.83933886,46.15663086,0,0,1,0,1061.693837,2.566,116.004053
1012,3529.538303,34.10276441,46.78493866,2.839618916,83.70362444,90.69234464,218.855019,39.35414733,46.24148832,0,0,1,0,1044.061683,2.596,112.5634648
985,3594.409123,37.96186188,46.27392075,3.138199662,80.85992721,84.74806296,218.941417,39.1834206,46.185544,0,0,1,0,1044.579293,2.731,113.3854315
1003,3754.713751,40.12613505,45.58566684,2.800012071,77.75301616,93.98478047,224.9651519,39.17683809,46.1592347,0,0,1,0,1048.135952,2.839,113.7719871
987,3804.251636,41.17559029,45.08087357,2.828090289,81.4911941,88.4486648,219.4569236,39.15436432,46.19427329,0,0,1,0,1050.63575,2.939,116.364447
999,3909.724786,42.41595712,46.61212491,2.861339989,77.29242595,92.23960871,222.7657741,39.03307055,46.26602396,0,0,1,0,1048.533019,3.012,115.3014078
989,4001.552044,43.02687899,47.28635683,2.684613054,74.05740527,93.52509175,223.7802,39.10276651,46.25677529,0,0,1,0,1035.288026,3.131,116.9484774
984,4281.37116,41.63691645,46.74353842,2.607811957,87.68544177,97.82767578,219.5576264,39.16712701,46.26062939,0,0,1,0,1043.346951,3.431,119.5123212
996,4337.121412,42.03541056,46.84751468,2.809967543,77.35975321,101.5605455,220.7898363,39.1705638,46.21893891,0,0,1,0,1029.51101,3.451,117.6294886
1014,4475.793732,46.92742088,46.82411162,2.624854135,82.67806375,91.89430793,222.1629031,38.98601425,46.23251743,0,0,1,0,1041.48779,3.526,119.6481078
982,4457.683131,46.82298584,46.55251338,2.606212772,89.01408582,97.61565463,225.1109558,39.33304118,46.25929226,0,0,1,0,1038.34274,3.619,119.1802263
1017,4807.921691,46.62352296,46.1755535,2.692646411,86.28904107,104.1115082,222.0649549,38.96704066,46.2345534,0,0,1,0,1034.63708,3.84,120.9827552
993,4801.6956,48.7033033,47.86604729,2.967464505,82.69953823,92.76191296,219.7690649,39.16412984,46.28666661,0,0,1,0,1030.422315,3.927,119.3802371
980,4866.467591,51.02201906,44.82038328,3.148953971,89.08341547,95.29532786,223.3490315,39.140508,46.24934423,0,0,1,0,1033.475331,4.045,123.2382531
996,5093.289154,52.98057901,48.94325967,2.564835418,87.29118088,99.81982464,221.6749158,39.26396349,46.28817361,0,0,1,0,1013.012879,4.209,123.9473087
1004,5341.596969,55.53630126,46.47096912,3.238638416,91.580806,103.0051484,222.1247412,38.89789633,46.24766332,0,0,1,0,1026.90623,4.418,122.4640896
989,5540.941846,55.13139791,46.30718598,3.25506207,92.55537301,109.736621,224.8125171,39.18858068,46.31301267,0,0,1,0,1025.182422,4.687,125.9108157
